psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
24.44914837037784,29.971868322246614,0.8190417804367603,0.9264776778312364,0,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
18.940699855398222,28.065079231612255,0.7691736781588953,0.9382663131122948,1,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.446837348944985,30.213446445006884,0.9401795585819727,0.9661543399386466,2,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
21.04677025106313,27.378755042847725,0.8151267127217335,0.9288143735573242,3,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.766550872493198,24.041847897297693,0.7457719480382877,0.9108937998984737,4,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
20.716522487298356,29.774677239225447,0.7628184458103098,0.9349834731412315,5,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.948861304055683,25.96068990967856,0.7649440392884813,0.9312603296938663,6,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.916074047327893,31.35387696306564,0.8568365391926012,0.9493350508057036,7,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
27.098473143158202,34.454016668024245,0.7144552582994935,0.9711401514148034,8,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
22.777727036942338,30.70053824523302,0.8736535147731965,0.9669444317036459,9,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.81778482216992,24.724158525563634,0.7144507084201202,0.8852298007066556,10,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.20658546495742,32.757019579747094,0.9174027660698169,0.9761510602718909,11,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
22.575170576912377,29.310475423791672,0.8875049343055995,0.9459408443639824,12,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.938747002915445,25.493972134206125,0.7849681547167583,0.9327438713973107,13,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.696015922115844,28.664724291753245,0.6971381085796772,0.9238024978323125,14,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
26.923581561650394,32.81653343109382,0.8828247020670523,0.9739694789213228,15,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
19.7506750855798,29.981315927852314,0.6311015466177657,0.9019036819889981,16,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
22.70145988298819,29.190772365040413,0.9304222138864459,0.9739839365614834,17,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.761696205028258,29.458452531787216,0.9228218059560848,0.9382763067943971,18,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
31.632537340471572,32.37519783945923,0.9595208834816975,0.9652518984838552,19,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.59359888721998,28.73023420033534,0.6626156152794457,0.9274370839922265,20,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
20.96290814084704,33.45733535314571,0.7641361754884576,0.9629449113866478,21,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.864675757399173,32.81584300430462,0.836539434535068,0.9680103676344359,22,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.125183601362874,32.37566326919742,0.933524458171612,0.9745836751186391,23,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.736357483876606,26.09447978944491,0.7621527467795767,0.9213669430719064,24,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
19.982898609581024,28.88820030582737,0.6854982681261759,0.9235862357891632,25,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
18.519917810830805,29.5329264015842,0.720659974206901,0.9480149393669993,26,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.34251267779638,31.098284637475267,0.811509150509801,0.944604880323261,27,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.213270455359968,31.701212805663957,0.9304647217159348,0.9709553509355965,28,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
18.029431783373468,25.71589806170484,0.7502588653509537,0.9242589758812813,29,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.627736521256175,29.32431307089388,0.6828498348782857,0.9464276110555604,30,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
23.002809906940904,29.612474158513294,0.8990904898468154,0.9577728156987012,31,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.47599888739934,30.921410820678247,0.9401068107347985,0.9678228408884372,32,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
18.342899838314064,26.283476073959196,0.8107735934986277,0.9395730119703488,33,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
27.60271035315878,33.81801568105061,0.910610603268629,0.9758711352531363,34,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
27.85872580908127,37.13765746750907,0.9272457978962576,0.9911200836981527,35,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
21.565245472519234,28.060368770634195,0.861677170831244,0.9536130988388587,36,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.12453854323425,33.107262242962626,0.9110990743046598,0.9798238181242692,37,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
20.163470083569926,31.418376382633355,0.695359519483343,0.9307837012874728,38,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.297552774786936,31.255540521600263,0.8363436104500299,0.9615049516362794,39,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.707985376043066,24.30101118046786,0.8321807087897904,0.8979846624135659,40,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.933245356278746,31.50468755957053,0.8645385044636855,0.9745109747418444,41,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
22.372888541206034,28.07719419644569,0.8897635005616539,0.9640608362877344,42,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
17.748685640595493,25.991708030205324,0.7169098113656726,0.9562335757719627,43,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
27.985885531572343,30.997186098168736,0.9236777507486443,0.9667652865883216,44,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
28.243383990868214,35.42977740921192,0.8711271613286252,0.9832676103033627,45,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
25.306903310464133,31.37908018230883,0.8827079912329333,0.9631687906912344,46,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
22.415428259312247,30.232020298293207,0.867789851144603,0.9591428698706341,47,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
24.385362217969426,30.827561499652308,0.9127419586248795,0.9717751755077119,48,40,resgan8,1,0,1,1,1,3,1,1,17,64,1
