psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
20.841827811197223,25.754482067403515,0.8311492472479968,0.9072528297864176,28,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.149093188847004,30.692259142906803,0.8813391120399793,0.9665307806173495,29,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
28.94893638767109,34.48136109044579,0.923714727536043,0.9773130396827375,30,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
30.38737393087115,33.463020769735536,0.96041705967703,0.9817725189866704,31,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.90391271362324,29.93147618307497,0.8853998175053818,0.9434336816663222,32,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
30.964852972789533,32.048402366310164,0.9700875809478288,0.9817164965183158,33,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
27.635960601258567,33.19634518706822,0.9119344884191295,0.9703510407865151,34,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.988461627073743,26.750949199068046,0.7501622052303643,0.9575485921824131,35,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
21.566321657215248,27.3456636778446,0.8616660306555715,0.9476953995085808,36,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.46778635071808,28.18653503253779,0.7589629079739311,0.9514858379132165,37,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.228774993603793,32.39300217707047,0.8040131831981031,0.9467445422495429,38,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.350078134302212,31.488437690599326,0.8371101267392648,0.9625175823858738,39,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.700805074815285,22.279191486757256,0.8290249953754354,0.8793841525869691,40,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.03581729500542,31.622991534463083,0.8672186846398754,0.9760597273883009,41,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
24.913886711771998,29.54979358222863,0.8802855996169834,0.9701765153323105,42,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.659093082585393,25.33545250752364,0.7094528878073874,0.9441158165108545,43,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
21.177668081962505,27.425907097001083,0.836225749986586,0.9268967608852936,44,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
20.844051793000297,30.726650101660503,0.741342381919346,0.9429485560393847,45,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
23.009307567160022,29.705976642512365,0.885358685128495,0.9551218133452054,46,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
17.75312060292256,25.9913767097928,0.7272429635910022,0.9297977408937431,47,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
18.145351234431686,28.0996774046144,0.7607266127729025,0.9519243216902961,48,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
30.285280508443858,32.6328350307135,0.9740289676684649,0.985547820382771,49,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
23.319453912916934,28.29108576149585,0.9172405668902721,0.964847334109693,50,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
28.77090550302349,36.28669161924535,0.9253584560004376,0.9839283199678069,51,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
25.097715330987715,30.35969085896231,0.9061841224696031,0.9672493501404563,52,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
20.29941542185422,29.754860773184166,0.7182410496301932,0.9321230341056904,53,40,nestgan1,1,0,1,1,1,3,1,1,17,64,1
