psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
27.162674686520035,32.57336442247001,0.8514185430815956,0.9327603089315497,0,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
29.179146551414377,31.732472165934848,0.902925464404881,0.92051155233525,1,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
24.163575947788626,29.64093408223263,0.8242748329965702,0.9415225322253257,2,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
35.30191718629406,35.172221770539494,0.9691868558020039,0.9611578717290482,3,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
27.43739882857616,29.968031797971513,0.9300208841023384,0.9520951699930466,4,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
32.79717137885123,32.121906434493525,0.9569468786971981,0.9732926553855276,5,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
34.3682621966152,34.08678851035042,0.9615572055672598,0.981802008969856,6,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.252308634275305,27.414689245756,0.8563224247206991,0.9099011502089617,7,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
29.343768020790556,32.294215691058376,0.9241296849846529,0.9681898988678791,8,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
27.05516177330633,30.78885416800668,0.8673336212076735,0.91945258762376,9,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.016134953551543,30.20489362005872,0.8685975579205044,0.9218005740909544,10,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.791150550791105,30.585033535034995,0.8546764037126896,0.9243108943855508,11,40,unetgan1,2,0,1,1,1,3,1,1,17,64,1
27.162674686520035,29.606018817778338,0.8514185430815956,0.8979816049905264,0,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
29.179146551414377,31.983025962322028,0.902925464404881,0.9439516401439713,1,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
24.163575947788626,27.346108668436187,0.8242748329965702,0.8913190637243072,2,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
35.30191718629406,38.292588238709975,0.9691868558020039,0.9844479641640568,3,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
27.43739882857616,29.48048899335804,0.9300208841023384,0.9522760735348217,4,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
32.79717137885123,34.12395102448237,0.9569468786971981,0.9707548598922967,5,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
34.3682621966152,36.307249453819914,0.9615572055672598,0.9765760307979258,6,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.252308634275305,31.000455044375308,0.8563224247206991,0.9445415045152649,7,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
29.343768020790556,32.92286109585638,0.9241296849846529,0.9661662638588262,8,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
27.05516177330633,30.399322673220524,0.8673336212076735,0.9376542619144766,9,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.016134953551543,31.252367873800907,0.8685975579205044,0.9497554192972082,10,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
26.791150550791105,30.57454961549048,0.8546764037126896,0.9312112207037392,11,100,unetgan1,2,0,1,1,1,3,1,1,17,64,1
