psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,input_channels,deepsupervision,residual,num_of_layers,features,rain_type
24.614569643387505,28.052868687622908,0.9322995184631683,0.9495752600424856,26,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
30.111822060925025,30.48052594003471,0.9532481090490429,0.9682767165062928,27,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.5630634410214,28.189924353706196,0.86452786194954,0.9500609619396624,28,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
28.864065323337563,32.55638056262045,0.9366080939324558,0.9763383845759179,29,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.304210945683714,25.26424427702628,0.7278301982337907,0.8767344660613987,30,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
24.254579544343258,27.66099838564343,0.8825821922268952,0.9273717989479536,31,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
18.950642749203332,28.347243876367344,0.7710085671560286,0.9350339183911882,32,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.743601702598408,26.598668902734772,0.6491672319864331,0.8902818626128446,33,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
20.12532531887562,32.15558931817429,0.6687483799228215,0.9359199782000002,34,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.698631399918717,32.2511228361592,0.8914602397045055,0.9642799227189359,35,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
26.08435327167652,26.95707760219742,0.9226673155520363,0.952043085360517,36,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
25.659705890316864,33.842622894608056,0.85924058864667,0.9719644699202985,37,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.62120987482635,26.556471679601124,0.7230250825573087,0.9159662729257576,38,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
27.161688508760143,30.14913500979513,0.9181850560625239,0.9622843554482449,39,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
26.851467154744576,30.04177569487733,0.8881668398286718,0.9651467963003403,40,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
28.78817787550078,31.126030426749608,0.9237623041473215,0.9660704154199418,41,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.68833127612277,27.48190467804502,0.7280729631668078,0.9345335234749491,42,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
22.661082277442727,30.439306658125155,0.8654395263108712,0.9420710180003452,43,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.505074253790745,28.67189221642898,0.6393370997648907,0.9326200603651431,44,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
21.332921650811155,29.40495179082688,0.8256980625988738,0.9471781002728789,45,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
17.716206825866358,27.18171508765337,0.7145150136932145,0.9201848339089657,46,40,resgan8,0,0,1,1,1,3,1,1,17,64,1
