psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,num_of_layers,features,rain_type
26.5772049072796,33.78937551572389,0.8675203903712294,0.965471640041998,0,200,resnet2,4,0,1,1,1,20,64,1
18.372304244461194,27.9943834372764,0.6312650628387392,0.9076583091383791,1,200,resnet2,4,0,1,1,1,20,64,1
23.89259260552418,29.167158761231455,0.8931052072038498,0.9429854525980869,2,200,resnet2,4,0,1,1,1,20,64,1
29.541183028663536,32.82559101609499,0.944937290949039,0.9707155953325467,3,200,resnet2,4,0,1,1,1,20,64,1
