psnr_rain,psnr,ssim_rain,ssim,test_image,epoch,train_name,file_id,imshow,synthetic,save_image,save_result,num_of_layers,features,rain_type
26.5772049072796,34.89143342663332,0.8675203903712294,0.9693424117237722,0,200,resgan3,4,0,1,1,1,20,64,1
18.372304244461194,29.126326941159242,0.6312650628387392,0.9297816707577059,1,200,resgan3,4,0,1,1,1,20,64,1
23.89259260552418,29.79867549573465,0.8931052072038498,0.9514680652173592,2,200,resgan3,4,0,1,1,1,20,64,1
29.541183028663536,34.6798733498769,0.944937290949039,0.9797326523587618,3,200,resgan3,4,0,1,1,1,20,64,1
